episode,total_steps,avg_reward,critic_loss,actor_loss,throughput,non_blocked,load_balance
252,25300,-17.11956451550973,0.9232936,25.697083,52229866.38020212,0.9752933333333332,-0.16960104192355085
253,25400,-16.938252981224966,0.9175202,25.78332,51960634.43593727,0.97388,-0.16800016069003196
254,25500,-17.366875445761014,0.93883705,26.025215,52186285.6601565,0.9748266666666668,-0.1722187812261383
255,25600,-16.875955271143827,0.9412433,26.313286,51902158.2651725,0.9750866666666667,-0.16732271165633789
256,25700,-16.99404879028799,0.96760947,25.828087,51994110.35309264,0.9735266666666667,-0.1685023991960396
257,25800,-17.21012051478114,0.9225546,26.310701,52086608.31512516,0.9748,-0.1708715217856689
258,25900,-17.139921847868816,0.9339899,25.978252,52024953.55248971,0.9744666666666666,-0.17012889922704613
259,26000,-17.081914920722177,0.90908265,26.197342,52072937.25415636,0.9747733333333333,-0.16965245022522077
260,26100,-16.806680575306295,0.9312925,26.253044,52010200.005447894,0.9747866666666666,-0.1665891125543156
261,26200,-16.8647685242269,0.91143113,26.047956,52061894.40714834,0.9752333333333335,-0.16728232364621073
262,26300,-17.089772841737627,0.94904023,26.238699,51920156.668500684,0.9733133333333334,-0.16954736656767094
263,26400,-16.81838327489879,0.9477729,26.362066,52064005.93758374,0.9758866666666667,-0.16673529234699555
264,26500,-17.111051363122332,0.9570084,26.46166,52010385.28126821,0.9747933333333335,-0.169647510718006
265,26600,-17.269045628772528,0.91475606,26.474033,51974939.15944222,0.9740000000000001,-0.17148815722483685
266,26700,-17.08928173250466,0.90086335,26.683542,51999368.93179884,0.9737466666666665,-0.16971532647957513
267,26800,-17.23908822162782,0.9655381,26.707859,52015393.66120293,0.973433333333333,-0.1709639570857194
